,...1,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK,STATE
536,110718,G29003700610022,2.90371E+11,32,1,29
537,110719,G29003700610023,2.90371E+11,46,2,29
538,110720,G29003700611001,2.90371E+11,82,7,29
539,110721,G29003700611002,2.90371E+11,39,2,29
540,110722,G29003700611003,2.90371E+11,58,4,29
541,110723,G29003700611004,2.90371E+11,38,2,29
542,110724,G29003700612001,2.90371E+11,59,4,29
543,110725,G29003700612002,2.90371E+11,50,3,29
544,110726,G29003700612003,2.90371E+11,67,5,29
545,110727,G29003700613001,2.90371E+11,67,5,29
546,110728,G29003700613002,2.90371E+11,89,8,29
547,110729,G29003700613003,2.90371E+11,65,5,29
548,110730,G29003700613004,2.90371E+11,70,6,29
549,110731,G29003700614001,2.90371E+11,59,4,29
550,110732,G29003700614002,2.90371E+11,72,6,29
551,110733,G29003700614003,2.90371E+11,71,6,29
552,110734,G29003908701001,2.90399E+11,71,6,29
553,110735,G29003908701002,2.90399E+11,76,6,29
554,110736,G29003908701003,2.90399E+11,78,7,29
555,110737,G29003908701004,2.90399E+11,83,7,29
556,110738,G29003908701005,2.90399E+11,78,7,29
557,110739,G29003908702001,2.90399E+11,87,8,29
558,110740,G29003908702002,2.90399E+11,98,10,29
559,110741,G29003908702003,2.90399E+11,90,9,29
560,110742,G29003908702004,2.90399E+11,88,8,29
561,110743,G29003908702005,2.90399E+11,97,10,29
562,110744,G29003908703001,2.90399E+11,89,8,29
563,110745,G29003908703002,2.90399E+11,66,5,29
564,110746,G29003908703003,2.90399E+11,84,8,29
565,110747,G29003908703004,2.90399E+11,85,8,29
566,110748,G29004104701001,2.90415E+11,40,2,29
567,110749,G29004104701002,2.90415E+11,86,8,29
568,110750,G29004104702001,2.90415E+11,59,4,29
569,110751,G29004104702002,2.90415E+11,91,9,29
570,110752,G29004104702003,2.90415E+11,94,9,29
571,110753,G29004104703001,2.90415E+11,91,9,29
572,110754,G29004104703002,2.90415E+11,57,4,29
573,110755,G29004104703003,2.90415E+11,93,9,29
574,110756,G29004104703004,2.90415E+11,84,8,29
575,110757,G29004300201011,2.9043E+11,57,4,29
576,110758,G29004300201012,2.9043E+11,76,6,29
577,110759,G29004300201013,2.9043E+11,46,2,29
578,110760,G29004300201021,2.9043E+11,78,7,29
579,110761,G29004300201022,2.9043E+11,46,2,29
580,110762,G29004300202011,2.9043E+11,39,2,29
581,110763,G29004300202012,2.9043E+11,37,2,29
582,110764,G29004300202021,2.9043E+11,48,3,29
583,110765,G29004300202022,2.9043E+11,70,6,29
584,110766,G29004300202023,2.9043E+11,43,2,29
585,110767,G29004300202031,2.9043E+11,49,3,29
586,110768,G29004300202032,2.9043E+11,53,3,29
587,110769,G29004300202041,2.9043E+11,60,4,29
588,110770,G29004300202051,2.9043E+11,61,4,29
589,110771,G29004300202052,2.9043E+11,57,4,29
590,110772,G29004300203021,2.9043E+11,43,2,29
591,110773,G29004300203022,2.9043E+11,69,5,29
592,110774,G29004300203023,2.9043E+11,78,7,29
593,110775,G29004300203031,2.9043E+11,44,2,29
594,110776,G29004300203032,2.9043E+11,59,4,29
595,110777,G29004300203033,2.9043E+11,52,3,29
596,110778,G29004300203041,2.9043E+11,56,4,29
597,110779,G29004300203042,2.9043E+11,69,5,29
598,110780,G29004300203051,2.9043E+11,26,1,29
599,110781,G29004300203052,2.9043E+11,43,2,29
600,110782,G29004300203053,2.9043E+11,71,6,29
601,110783,G29004300203061,2.9043E+11,46,2,29
602,110784,G29004300203062,2.9043E+11,76,6,29
603,110785,G29004300204001,2.9043E+11,50,3,29
604,110786,G29004300204002,2.9043E+11,50,3,29
605,110787,G29004300204003,2.9043E+11,76,6,29
606,110788,G29004300204004,2.9043E+11,74,6,29
607,110789,G29004300205001,2.9043E+11,61,4,29
608,110790,G29004300205002,2.9043E+11,50,3,29
609,110791,G29004300205003,2.9043E+11,36,2,29
610,110792,G29004300205004,2.9043E+11,76,6,29
611,110793,G29004509501001,2.9046E+11,61,4,29
612,110794,G29004509501002,2.9046E+11,57,4,29
613,110795,G29004509502001,2.9046E+11,62,4,29
614,110796,G29004509502002,2.9046E+11,93,9,29
615,110797,G29004509503001,2.9046E+11,84,8,29
616,110798,G29004509503002,2.9046E+11,95,10,29
617,110799,G29004509503003,2.9046E+11,81,7,29
618,110800,G29004700202011,2.9047E+11,83,7,29
619,110801,G29004700202012,2.9047E+11,64,5,29
620,110802,G29004700202013,2.9047E+11,56,4,29
621,110803,G29004700202014,2.9047E+11,74,6,29
622,110804,G29004700202021,2.9047E+11,26,1,29
623,110805,G29004700202022,2.9047E+11,53,3,29
624,110806,G29004700202023,2.9047E+11,24,1,29
625,110807,G29004700203001,2.9047E+11,75,6,29
626,110808,G29004700203002,2.9047E+11,67,5,29
627,110809,G29004700203003,2.9047E+11,79,7,29
628,110810,G29004700203004,2.9047E+11,59,4,29
629,110811,G29004700203005,2.9047E+11,53,3,29
630,110812,G29004700204001,2.9047E+11,66,5,29
631,110813,G29004700204002,2.9047E+11,89,8,29
632,110814,G29004700205001,2.9047E+11,85,8,29
633,110815,G29004700205002,2.9047E+11,79,7,29
634,110816,G29004700205003,2.9047E+11,68,5,29
635,110817,G29004700205004,2.9047E+11,93,9,29
636,110818,G29004700205005,2.9047E+11,44,2,29
637,110819,G29004700205006,2.9047E+11,60,4,29
638,110820,G29004700206021,2.9047E+11,81,7,29
639,110821,G29004700206022,2.9047E+11,83,7,29
640,110822,G29004700206023,2.9047E+11,70,6,29
641,110823,G29004700206024,2.9047E+11,89,8,29
642,110824,G29004700206025,2.9047E+11,85,8,29
643,110825,G29004700206031,2.9047E+11,73,6,29
644,110826,G29004700206032,2.9047E+11,74,6,29
645,110827,G29004700206033,2.9047E+11,73,6,29
646,110828,G29004700206041,2.9047E+11,65,5,29
647,110829,G29004700206042,2.9047E+11,75,6,29
648,110830,G29004700206043,2.9047E+11,81,7,29
649,110831,G29004700206044,2.9047E+11,84,8,29
650,110832,G29004700206045,2.9047E+11,77,7,29
651,110833,G29004700208011,2.9047E+11,62,4,29
652,110834,G29004700208012,2.9047E+11,79,7,29
653,110835,G29004700208013,2.9047E+11,78,7,29
654,110836,G29004700208014,2.9047E+11,64,5,29
655,110837,G29004700208015,2.9047E+11,58,4,29
656,110838,G29004700209011,2.9047E+11,28,1,29
657,110839,G29004700209012,2.9047E+11,70,6,29
658,110840,G29004700209013,2.9047E+11,67,5,29
659,110841,G29004700209014,2.9047E+11,64,5,29
660,110842,G29004700209015,2.9047E+11,80,7,29
661,110843,G29004700209021,2.9047E+11,63,5,29
662,110844,G29004700209022,2.9047E+11,67,5,29
663,110845,G29004700210011,2.9047E+11,75,6,29
664,110846,G29004700210012,2.9047E+11,64,5,29
665,110847,G29004700210031,2.9047E+11,37,2,29
666,110848,G29004700210032,2.9047E+11,64,5,29
667,110849,G29004700210041,2.9047E+11,76,6,29
668,110850,G29004700210042,2.9047E+11,60,4,29
669,110851,G29004700210043,2.9047E+11,76,6,29
670,110852,G29004700211011,2.9047E+11,70,6,29
671,110853,G29004700211012,2.9047E+11,62,4,29
672,110854,G29004700211013,2.9047E+11,80,7,29
673,110855,G29004700211014,2.9047E+11,68,5,29
674,110856,G29004700211015,2.9047E+11,68,5,29
675,110857,G29004700211016,2.9047E+11,56,4,29
676,110858,G29004700211021,2.9047E+11,64,5,29
677,110859,G29004700211022,2.9047E+11,66,5,29
678,110860,G29004700211023,2.9047E+11,41,2,29
679,110861,G29004700211024,2.9047E+11,68,5,29
680,110862,G29004700211025,2.9047E+11,74,6,29
681,110863,G29004700211026,2.9047E+11,64,5,29
682,110864,G29004700211031,2.9047E+11,58,4,29
683,110865,G29004700211032,2.9047E+11,48,3,29
684,110866,G29004700211033,2.9047E+11,62,4,29
685,110867,G29004700211034,2.9047E+11,50,3,29
686,110868,G29004700212041,2.9047E+11,61,4,29
687,110869,G29004700212042,2.9047E+11,45,2,29
688,110870,G29004700212043,2.9047E+11,47,3,29
689,110871,G29004700212051,2.9047E+11,50,3,29
690,110872,G29004700212052,2.9047E+11,34,2,29
691,110873,G29004700212053,2.9047E+11,34,2,29
692,110874,G29004700212061,2.9047E+11,60,4,29
693,110875,G29004700212062,2.9047E+11,43,2,29
694,110876,G29004700212063,2.9047E+11,36,2,29
695,110877,G29004700212064,2.9047E+11,38,2,29
696,110878,G29004700212065,2.9047E+11,33,1,29
697,110879,G29004700212071,2.9047E+11,66,5,29
698,110880,G29004700212072,2.9047E+11,29,1,29
699,110881,G29004700212081,2.9047E+11,57,4,29
700,110882,G29004700212082,2.9047E+11,49,3,29
701,110883,G29004700212083,2.9047E+11,72,6,29
702,110884,G29004700212084,2.9047E+11,46,2,29
703,110885,G29004700213031,2.9047E+11,33,1,29
704,110886,G29004700213032,2.9047E+11,13,1,29
705,110887,G29004700213051,2.9047E+11,43,2,29
706,110888,G29004700213052,2.9047E+11,28,1,29
707,110889,G29004700213053,2.9047E+11,47,3,29
708,110890,G29004700213054,2.9047E+11,49,3,29
709,110891,G29004700213061,2.9047E+11,55,3,29
710,110892,G29004700213062,2.9047E+11,45,2,29
711,110893,G29004700213063,2.9047E+11,39,2,29
712,110894,G29004700213071,2.9047E+11,45,2,29
713,110895,G29004700213072,2.9047E+11,32,1,29
714,110896,G29004700213073,2.9047E+11,52,3,29
715,110897,G29004700213091,2.9047E+11,13,1,29
716,110898,G29004700213101,2.9047E+11,36,2,29
717,110899,G29004700213102,2.9047E+11,28,1,29
718,110900,G29004700214011,2.9047E+11,GQ,GQ,29
719,110901,G29004700214012,2.9047E+11,35,2,29
720,110902,G29004700214031,2.9047E+11,74,6,29
721,110903,G29004700214032,2.9047E+11,71,6,29
722,110904,G29004700214041,2.9047E+11,35,2,29
723,110905,G29004700214042,2.9047E+11,58,4,29
724,110906,G29004700216001,2.9047E+11,29,1,29
725,110907,G29004700216002,2.9047E+11,33,1,29
726,110908,G29004700216003,2.9047E+11,41,2,29
727,110909,G29004700216004,2.9047E+11,62,4,29
728,110910,G29004700216005,2.9047E+11,64,5,29
729,110911,G29004700217011,2.9047E+11,61,4,29
730,110912,G29004700217012,2.9047E+11,60,4,29
731,110913,G29004700217013,2.9047E+11,60,4,29
732,110914,G29004700217021,2.9047E+11,89,8,29
733,110915,G29004700217022,2.9047E+11,75,6,29
734,110916,G29004700217023,2.9047E+11,98,10,29
735,110917,G29004700217024,2.9047E+11,71,6,29
736,110918,G29004700217025,2.9047E+11,61,4,29
737,110919,G29004700217026,2.9047E+11,65,5,29
738,110920,G29004700218031,2.9047E+11,32,1,29
739,110921,G29004700218032,2.9047E+11,34,2,29
740,110922,G29004700218033,2.9047E+11,43,2,29
741,110923,G29004700218041,2.9047E+11,29,1,29
742,110924,G29004700218042,2.9047E+11,40,2,29
743,110925,G29004700218043,2.9047E+11,24,1,29
744,110926,G29004700218044,2.9047E+11,29,1,29
745,110927,G29004700218051,2.9047E+11,36,2,29
746,110928,G29004700218052,2.9047E+11,40,2,29
747,110929,G29004700218053,2.9047E+11,47,3,29
748,110930,G29004700218054,2.9047E+11,22,1,29
749,110931,G29004700218061,2.9047E+11,35,2,29
750,110932,G29004700218062,2.9047E+11,41,2,29
751,110933,G29004700218063,2.9047E+11,73,6,29
752,110934,G29004700219001,2.9047E+11,37,2,29
753,110935,G29004700219002,2.9047E+11,28,1,29
754,110936,G29004700220001,2.9047E+11,46,2,29
755,110937,G29004700220002,2.9047E+11,50,3,29
756,110938,G29004700221001,2.9047E+11,76,6,29
757,110939,G29004700221002,2.9047E+11,73,6,29
758,110940,G29004700221003,2.9047E+11,34,2,29
759,110941,G29004700221004,2.9047E+11,77,7,29
760,110942,G29004700221005,2.9047E+11,66,5,29
761,110943,G29004700222001,2.9047E+11,57,4,29
762,110944,G29004700222002,2.9047E+11,77,7,29
763,110945,G29004700222003,2.9047E+11,68,5,29
764,110946,G29004700223011,2.9047E+11,67,5,29
765,110947,G29004700223012,2.9047E+11,38,2,29
766,110948,G29004700223013,2.9047E+11,72,6,29
767,110949,G29004700223021,2.9047E+11,66,5,29
768,110950,G29004700223022,2.9047E+11,47,3,29
769,110951,G29004700223023,2.9047E+11,33,1,29
770,110952,G29004909601001,2.905E+11,66,5,29
771,110953,G29004909601002,2.905E+11,82,7,29
772,110954,G29004909601003,2.905E+11,87,8,29
773,110955,G29004909601004,2.905E+11,63,5,29
774,110956,G29004909601005,2.905E+11,62,4,29
775,110957,G29004909602001,2.905E+11,52,3,29
776,110958,G29004909602002,2.905E+11,38,2,29
777,110959,G29004909602003,2.905E+11,62,4,29
778,110960,G29004909602004,2.905E+11,63,5,29
779,110961,G29004909602005,2.905E+11,55,3,29
780,110962,G29004909603001,2.905E+11,58,4,29
781,110963,G29004909603002,2.905E+11,82,7,29
782,110964,G29004909603003,2.905E+11,54,3,29
783,110965,G29004909603004,2.905E+11,44,2,29
784,110966,G29004909604001,2.905E+11,33,1,29
785,110967,G29004909604002,2.905E+11,74,6,29
786,110968,G29004909604003,2.905E+11,52,3,29
787,110969,G29005100103001,2.9051E+11,65,5,29
788,110970,G29005100103002,2.9051E+11,63,5,29
789,110971,G29005100103003,2.9051E+11,44,2,29
790,110972,G29005100103004,2.9051E+11,87,8,29
791,110973,G29005100104001,2.9051E+11,51,3,29
792,110974,G29005100104002,2.9051E+11,54,3,29
793,110975,G29005100104003,2.9051E+11,80,7,29
794,110976,G29005100104004,2.9051E+11,66,5,29
795,110977,G29005100104005,2.9051E+11,67,5,29
796,110978,G29005100104006,2.9051E+11,46,2,29
797,110979,G29005100105001,2.9051E+11,86,8,29
798,110980,G29005100105002,2.9051E+11,82,7,29
799,110981,G29005100105003,2.9051E+11,GQ,GQ,29
800,110982,G29005100105004,2.9051E+11,77,7,29
801,110983,G29005100106001,2.9051E+11,70,6,29
802,110984,G29005100106002,2.9051E+11,86,8,29
803,110985,G29005100106003,2.9051E+11,88,8,29
804,110986,G29005100106004,2.9051E+11,85,8,29
805,110987,G29005100107011,2.9051E+11,41,2,29
806,110988,G29005100107012,2.9051E+11,49,3,29
807,110989,G29005100107013,2.9051E+11,57,4,29
808,110990,G29005100107021,2.9051E+11,55,3,29
809,110991,G29005100107022,2.9051E+11,64,5,29
810,110992,G29005100107023,2.9051E+11,40,2,29
811,110993,G29005100107024,2.9051E+11,66,5,29
812,110994,G29005100108001,2.9051E+11,45,2,29
813,110995,G29005100108002,2.9051E+11,27,1,29
814,110996,G29005100108003,2.9051E+11,51,3,29
815,110997,G29005100108004,2.9051E+11,51,3,29
816,110998,G29005100109001,2.9051E+11,52,3,29
817,110999,G29005100109002,2.9051E+11,90,9,29
818,111000,G29005100109003,2.9051E+11,43,2,29
819,111001,G29005100109004,2.9051E+11,47,3,29
820,111002,G29005100109005,2.9051E+11,62,4,29
821,111003,G29005100109006,2.9051E+11,74,6,29
822,111004,G29005100109007,2.9051E+11,65,5,29
823,111005,G29005100201981,2.9051E+11,GQ,GQ,29
824,111006,G29005100201982,2.9051E+11,40,2,29
825,111007,G29005100202001,2.9051E+11,36,2,29
826,111008,G29005100202002,2.9051E+11,50,3,29
827,111009,G29005100203001,2.9051E+11,50,3,29
828,111010,G29005100203002,2.9051E+11,46,2,29
829,111011,G29005100203003,2.9051E+11,67,5,29
830,111012,G29005100204001,2.9051E+11,76,6,29
831,111013,G29005100204002,2.9051E+11,61,4,29
832,111014,G29005100204003,2.9051E+11,46,2,29
833,111015,G29005100205001,2.9051E+11,43,2,29
834,111016,G29005100205002,2.9051E+11,70,6,29
835,111017,G29005100206001,2.9051E+11,53,3,29
836,111018,G29005100206002,2.9051E+11,29,1,29
837,111019,G29005100206003,2.9051E+11,47,3,29
838,111020,G29005100207001,2.9051E+11,93,9,29
839,111021,G29005100207002,2.9051E+11,92,9,29
840,111022,G29005100207003,2.9051E+11,97,10,29
841,111023,G29005309501001,2.9054E+11,44,2,29
842,111024,G29005309501002,2.9054E+11,59,4,29
843,111025,G29005309502001,2.9054E+11,GQ,GQ,29
844,111026,G29005309502002,2.9054E+11,77,7,29
845,111027,G29005309503001,2.9054E+11,64,5,29
846,111028,G29005309503002,2.9054E+11,79,7,29
847,111029,G29005309503003,2.9054E+11,75,6,29
848,111030,G29005309504001,2.9054E+11,87,8,29
849,111031,G29005309504002,2.9054E+11,69,5,29
850,111032,G29005309505001,2.9054E+11,68,5,29
851,111033,G29005309505002,2.9054E+11,88,8,29
852,111034,G29005309505003,2.9054E+11,50,3,29
853,111035,G29005309505004,2.9054E+11,88,8,29
854,111036,G29005309505005,2.9054E+11,79,7,29
855,111037,G29005504501011,2.90555E+11,57,4,29
856,111038,G29005504501012,2.90555E+11,55,3,29
857,111039,G29005504501021,2.90555E+11,76,6,29
858,111040,G29005504501022,2.90555E+11,52,3,29
859,111041,G29005504501023,2.90555E+11,86,8,29
860,111042,G29005504501024,2.90555E+11,76,6,29
861,111043,G29005504502001,2.90555E+11,65,5,29
862,111044,G29005504502002,2.90555E+11,75,6,29
863,111045,G29005504502003,2.90555E+11,88,8,29
864,111046,G29005504502004,2.90555E+11,82,7,29
865,111047,G29005504503011,2.90555E+11,58,4,29
866,111048,G29005504503012,2.90555E+11,62,4,29
867,111049,G29005504503021,2.90555E+11,74,6,29
868,111050,G29005504503022,2.90555E+11,82,7,29
869,111051,G29005504503023,2.90555E+11,89,8,29
870,111052,G29005504503024,2.90555E+11,87,8,29
871,111053,G29005504504001,2.90555E+11,59,4,29
872,111054,G29005504504002,2.90555E+11,64,5,29
873,111055,G29005504504003,2.90555E+11,86,8,29
874,111056,G29005504504004,2.90555E+11,80,7,29
875,111057,G29005504504005,2.90555E+11,91,9,29
876,111058,G29005704801001,2.90575E+11,82,7,29
877,111059,G29005704801002,2.90575E+11,97,10,29
878,111060,G29005704801003,2.90575E+11,97,10,29
879,111061,G29005704801004,2.90575E+11,79,7,29
880,111062,G29005704801005,2.90575E+11,86,8,29
881,111063,G29005704802001,2.90575E+11,86,8,29
882,111064,G29005704802002,2.90575E+11,64,5,29
883,111065,G29005704802003,2.90575E+11,72,6,29
884,111066,G29005704802004,2.90575E+11,92,9,29
885,111067,G29005904801001,2.90595E+11,90,9,29
886,111068,G29005904801002,2.90595E+11,92,9,29
887,111069,G29005904801003,2.90595E+11,71,6,29
888,111070,G29005904801004,2.90595E+11,79,7,29
889,111071,G29005904802001,2.90595E+11,65,5,29
890,111072,G29005904802002,2.90595E+11,89,8,29
891,111073,G29005904802003,2.90595E+11,80,7,29
892,111074,G29005904802004,2.90595E+11,84,8,29
893,111075,G29005904802005,2.90595E+11,96,10,29
894,111076,G29005904803001,2.90595E+11,86,8,29
895,111077,G29005904803002,2.90595E+11,63,5,29
896,111078,G29005904803003,2.90595E+11,61,4,29
897,111079,G29005904803004,2.90595E+11,65,5,29
898,111080,G29005904803005,2.90595E+11,70,6,29
899,111081,G29005904803006,2.90595E+11,82,7,29
900,111082,G29006104701001,2.90615E+11,72,6,29
901,111083,G29006104701002,2.90615E+11,57,4,29
902,111084,G29006104701003,2.90615E+11,77,7,29
903,111085,G29006104702001,2.90615E+11,68,5,29
904,111086,G29006104702002,2.90615E+11,72,6,29
905,111087,G29006104702003,2.90615E+11,85,8,29
906,111088,G29006104702004,2.90615E+11,90,9,29
907,111089,G29006104702005,2.90615E+11,88,8,29
908,111090,G29006300801001,2.90631E+11,82,7,29
909,111091,G29006300801002,2.90631E+11,65,5,29
910,111092,G29006300801003,2.90631E+11,68,5,29
911,111093,G29006300801004,2.90631E+11,84,8,29
912,111094,G29006300801005,2.90631E+11,GQ,GQ,29
913,111095,G29006300802001,2.90631E+11,70,6,29
914,111096,G29006300802002,2.90631E+11,59,4,29
915,111097,G29006300802003,2.90631E+11,54,3,29
916,111098,G29006300802004,2.90631E+11,85,8,29
917,111099,G29006300802005,2.90631E+11,82,7,29
918,111100,G29006509601001,2.9066E+11,77,7,29
919,111101,G29006509601002,2.9066E+11,59,4,29
920,111102,G29006509601003,2.9066E+11,72,6,29
921,111103,G29006509602001,2.9066E+11,64,5,29
922,111104,G29006509602002,2.9066E+11,75,6,29
923,111105,G29006509602003,2.9066E+11,74,6,29
924,111106,G29006509603001,2.9066E+11,92,9,29
925,111107,G29006509603002,2.9066E+11,82,7,29
926,111108,G29006509603003,2.9066E+11,88,8,29
927,111109,G29006509604001,2.9066E+11,93,9,29
928,111110,G29006509604002,2.9066E+11,95,10,29
929,111111,G29006509604003,2.9066E+11,97,10,29
930,111112,G29006709501001,2.9068E+11,67,5,29
931,111113,G29006709501002,2.9068E+11,76,6,29
932,111114,G29006709501003,2.9068E+11,72,6,29
933,111115,G29006709502001,2.9068E+11,73,6,29
934,111116,G29006709502002,2.9068E+11,71,6,29
935,111117,G29006709502003,2.9068E+11,80,7,29
936,111118,G29006709502004,2.9068E+11,80,7,29
937,111119,G29006709505001,2.9068E+11,76,6,29
938,111120,G29006709505002,2.9068E+11,90,9,29
939,111121,G29006709505003,2.9068E+11,85,8,29
940,111122,G29006709505004,2.9068E+11,74,6,29
941,111123,G29006903601001,2.90694E+11,100,10,29
942,111124,G29006903601002,2.90694E+11,100,10,29
943,111125,G29006903601003,2.90694E+11,98,10,29
944,111126,G29006903602001,2.90694E+11,79,7,29
945,111127,G29006903602002,2.90694E+11,80,7,29
946,111128,G29006903602003,2.90694E+11,87,8,29
947,111129,G29006903603001,2.90694E+11,85,8,29
948,111130,G29006903603002,2.90694E+11,69,5,29
949,111131,G29006903603003,2.90694E+11,92,9,29
950,111132,G29006903603004,2.90694E+11,100,10,29
951,111133,G29006903603005,2.90694E+11,94,9,29
952,111134,G29006903604001,2.90694E+11,98,10,29
953,111135,G29006903604002,2.90694E+11,97,10,29
954,111136,G29006903604003,2.90694E+11,84,8,29
955,111137,G29006903605001,2.90694E+11,45,2,29
956,111138,G29006903605002,2.90694E+11,90,9,29
957,111139,G29006903605003,2.90694E+11,81,7,29
958,111140,G29006903606001,2.90694E+11,95,10,29
959,111141,G29006903606002,2.90694E+11,96,10,29
960,111142,G29006903606003,2.90694E+11,87,8,29
961,111143,G29006903606004,2.90694E+11,82,7,29
962,111144,G29006903607001,2.90694E+11,43,2,29
963,111145,G29006903607002,2.90694E+11,81,7,29
964,111146,G29006903607003,2.90694E+11,87,8,29
965,111147,G29006903607004,2.90694E+11,95,10,29
966,111148,G29006903608001,2.90694E+11,89,8,29
967,111149,G29006903608002,2.90694E+11,91,9,29
968,111150,G29006903609001,2.90694E+11,84,8,29
969,111151,G29006903609002,2.90694E+11,85,8,29
970,111152,G29006903609003,2.90694E+11,95,10,29
971,111153,G29006903610001,2.90694E+11,95,10,29
972,111154,G29006903610002,2.90694E+11,99,10,29
973,111155,G29006903610003,2.90694E+11,99,10,29
